iso_code,country,year,population,per_capita_electricity,energy_per_capita,fossil_energy_per_capita,renewables_energy_per_capita,low_carbon_energy_per_capita,hydro_energy_per_capita,solar_energy_per_capita,wind_energy_per_capita,other_renewables_energy_per_capita,nuclear_energy_per_capita,total_energy,total_electricity,total_fossil_energy,total_renewable_energy,renewable_energy_percentage,fossil_energy_percentage
CHE,Switzerland,1995,6996000.0,8985.516,48024.11,24012.881,14195.252,24011.228,13964.962,2.382,0.0,227.908,9815.976,335976673560.0,62862669936.0,167994115476.0,167982551088.0,50.00%,50.00%
CHE,Switzerland,1996,7038000.0,8145.545,46233.576,24787.541,11591.836,21446.036,11346.343,2.763,0.395,242.335,9854.2,325391907888.0,57328345710.0,174454713558.0,150937201368.0,46.39%,53.61%
CHE,Switzerland,1997,7069000.0,8898.3,49148.872,25592.917,13640.733,23555.954,13378.634,2.751,0.786,258.563,9915.221,347433376168.0,62902082699.99999,180916330273.0,166517038826.0,47.93%,52.07%
CHE,Switzerland,1998,7092000.0,8923.849,49281.855,25849.353,13385.756,23432.502,13111.581,3.133,1.175,269.866,10046.745,349506915660.0,63287937108.0,183323611476.0,166183304184.0,47.55%,52.45%
CHE,Switzerland,1999,7115000.0,9644.036,51224.789,25640.59,15917.192,25584.199,15619.698,3.904,1.171,292.418,9667.007,364464373735.0,68617316140.0,182432797850.0,182031575885.0,49.94%,50.06%
CHE,Switzerland,2000,7144000.0,9010.213,49806.598,24942.497,14652.686,24864.101,14323.349,4.277,1.166,323.893,10211.415,355818336112.0,64368961672.0,178189198568.0,177629137544.0,49.92%,50.08%
CHE,Switzerland,2001,7179000.0,9644.717,52905.339,26441.915,16228.577,26463.424,15885.291,4.997,1.538,336.751,10234.847,379807428681.0,69239423343.0,189826507785.0,189980920896.0,50.02%,49.98%
CHE,Switzerland,2002,7220000.0,8820.773,49032.586,25052.013,13709.999,23980.573,13357.193,5.697,1.899,345.211,10270.573,354015270920.0,63685981059.99999,180875533860.0,173139737060.0,48.91%,51.09%
CHE,Switzerland,2003,7268000.0,8751.486,48185.241,24564.145,13389.452,23621.096,13032.226,6.747,1.874,348.604,10231.644,350210331588.0,63605800248.00001,178532205860.0,171678125728.0,49.02%,50.98%
CHE,Switzerland,2004,7324000.0,8480.227,47137.112,24400.22,12842.293,22736.892,12474.903,6.653,2.218,358.52,9894.599,345232208288.0,62109182548.00001,178707211280.0,166524997008.0,48.24%,51.76%
CHE,Switzerland,2005,7387000.0,7604.924,44877.249,24684.485,11752.465,20192.764,11371.943,7.647,2.913,369.963,8440.298,331508238363.0,56177573588.0,182344290695.0,149163947668.0,45.00%,55.00%
CHE,Switzerland,2006,7458000.0,8087.936,46260.974,24842.501,11517.539,21418.473,11096.775,8.602,5.376,406.786,9900.935,345014344092.0,60319826688.0,185275372458.0,159738971634.0,46.30%,53.70%
CHE,Switzerland,2007,7537000.0,8570.391,45154.441,22525.749,12855.67,22628.692,12424.297,10.22,5.639,415.513,9773.022,340329021817.0,64595036967.0,169776570213.0,170552451604.0,50.11%,49.89%
CHE,Switzerland,2008,7623000.0,8552.651,46150.031,23692.832,12924.987,22450.46,12480.007,12.813,6.579,425.588,9525.472,351801686313.0,65196858573.0,180610458336.0,171139856580.0,48.65%,51.34%
CHE,Switzerland,2009,7714000.0,8405.872,45481.891,23529.254,12594.613,21944.957,12150.455,18.365,7.822,417.971,9350.344,350847307174.0,64842896607.99999,181504665356.0,169283398298.0,48.25%,51.73%
CHE,Switzerland,2010,7809000.0,8276.758,43726.51,22345.943,12510.033,21368.72,12041.582,31.386,12.354,424.711,8858.687,341460316590.0,64633203222.0,174499468887.0,166868334480.0,48.87%,51.10%
CHE,Switzerland,2011,7907000.0,7775.663,41007.668,21028.327,11148.632,19966.649,10616.705,55.061,22.942,453.924,8818.017,324247630876.0,61482167341.0,166270981589.0,157876293643.0,48.69%,51.28%
CHE,Switzerland,2012,8008000.0,8328.706,42718.54,21429.195,13032.575,21275.236,12416.94,96.173,28.305,491.157,8242.661,342090068320.0,66696277648.0,171604993560.0,170372089888.0,49.80%,50.16%
CHE,Switzerland,2013,8109000.0,8281.8,43302.291,22183.239,12838.066,21103.84,12144.41,157.864,28.416,507.376,8265.774,351138277719.0,67157116199.99999,179883885051.0,171131038560.0,48.74%,51.23%
CHE,Switzerland,2014,8206000.0,8357.387,40790.911,19543.586,12607.969,21216.475,11797.293,261.128,31.323,518.224,8608.507,334730215666.0,68580717722.00001,160374666716.0,174102393850.0,52.01%,47.91%
CHE,Switzerland,2015,8297000.0,7798.855,39452.313,19760.844,12528.947,19620.304,11666.077,341.184,33.539,488.147,7091.356,327335840961.0,64707099935.0,163955722668.0,162789662288.0,49.73%,50.09%
CHE,Switzerland,2016,8380000.0,7142.897,36749.343,18902.778,11342.064,17734.084,10391.664,400.026,32.71,517.664,6392.02,307959494340.0,59857476860.0,158405279640.0,148611623920.0,48.26%,51.44%
CHE,Switzerland,2017,8456000.0,6975.095,36505.859,19100.62,11160.535,17228.794,10080.236,497.576,39.321,543.402,6068.259,308693543704.0,58981403320.0,161514842720.0,145686682064.0,47.19%,52.32%
CHE,Switzerland,2018,8526000.0,7610.521,36751.572,18191.128,11218.964,18335.797,10088.795,566.688,35.564,527.918,7116.833,313343902872.0,64887302046.0,155097557328.0,156331005222.0,49.89%,49.50%
CHE,Switzerland,2019,8591000.0,8060.913,36542.174,18462.576,11197.077,17835.107,10002.732,651.435,35.165,507.746,6638.029,313933816834.0,69251303583.0,158611990416.0,153221404237.0,48.81%,50.52%
GBR,United Kingdom,1965,54241000.0,,42670.597,41659.317,236.189,1011.28,236.189,0.0,0.0,0.0,775.091,2314495851877.0,,2259643013397.0,54852838480.0,2.37%,97.63%
GBR,United Kingdom,1966,54569000.0,,42615.426,41355.399,230.901,1260.027,230.901,0.0,0.0,0.0,1029.126,2325481181394.0,,2256722768031.0,68758413363.0,2.96%,97.04%
GBR,United Kingdom,1967,54867000.0,,42392.515,40966.742,247.315,1425.772,247.315,0.0,0.0,0.0,1178.457,2325950120505.0,,2247722233314.0,78227832324.0,3.36%,96.64%
GBR,United Kingdom,1968,55133000.0,,43697.872,42190.808,187.526,1507.064,187.526,0.0,0.0,0.0,1319.537,2409194776976.0,,2326105817464.0,83088959512.0,3.45%,96.55%
GBR,United Kingdom,1969,55368000.0,,45087.578,43463.042,163.352,1624.536,163.352,0.0,0.0,0.0,1461.184,2496409018704.0,,2406461709456.0,89947309248.0,3.60%,96.40%
GBR,United Kingdom,1970,55573000.0,,45861.808,44334.887,226.729,1526.922,226.729,0.0,0.0,0.0,1300.193,2548678255984.0,,2463822675251.0,84855636306.0,3.33%,96.67%
GBR,United Kingdom,1971,55749000.0,,44872.58,43331.894,168.065,1540.687,168.065,0.0,0.0,0.0,1372.622,2501601462420.0,,2415709758606.0,85891759563.0,3.43%,96.57%
GBR,United Kingdom,1972,55892000.0,,45415.106,43787.412,167.635,1627.694,167.635,0.0,0.0,0.0,1460.059,2538341104552.0,,2447366031504.0,90975073048.0,3.58%,96.42%
GBR,United Kingdom,1973,56006000.0,,47579.277,46000.328,190.357,1578.949,190.357,0.0,0.0,0.0,1388.592,2664724987662.0,,2576294369968.0,88430617694.0,3.32%,96.68%
GBR,United Kingdom,1974,56092000.0,,45112.377,43245.997,201.603,1866.38,201.603,0.0,0.0,0.0,1664.776,2530443450684.0,,2425754463724.0,104688986960.0,4.14%,95.86%
GBR,United Kingdom,1975,56152000.0,,42487.373,40796.723,189.862,1690.651,189.862,0.0,0.0,0.0,1500.789,2385750968696.0,,2290817589896.0,94933434952.0,3.98%,96.02%
GBR,United Kingdom,1976,56188000.0,,43325.758,41314.107,224.247,2011.651,224.247,0.0,0.0,0.0,1787.404,2434387690504.0,,2321357044116.0,113030646388.0,4.64%,95.36%
GBR,United Kingdom,1977,56204000.0,,44122.326,41948.942,195.419,2173.384,195.419,0.0,0.0,0.0,1977.965,2479851210504.0,,2357698336168.0,122152874336.0,4.93%,95.07%
GBR,United Kingdom,1978,56206000.0,,44376.786,42335.929,201.195,2040.857,201.195,0.0,0.0,0.0,1839.663,2494241633916.0,,2379533225374.0,114708408542.0,4.60%,95.40%
GBR,United Kingdom,1979,56205000.0,,46454.61,44348.677,212.664,2105.933,212.664,0.0,0.0,0.0,1893.269,2610981355050.0,,2492617390785.0,118363964265.0,4.53%,95.47%
GBR,United Kingdom,1980,56209000.0,,42310.079,40285.046,195.402,2025.033,195.402,0.0,0.0,0.0,1829.631,2378207230511.0,,2264382150614.0,113825079897.0,4.79%,95.21%
GBR,United Kingdom,1981,56221000.0,,41125.799,39031.483,218.335,2094.316,218.335,0.0,0.0,0.0,1875.981,2312133545579.0,,2194389005743.0,117744539835.99998,5.09%,94.91%
GBR,United Kingdom,1982,56241000.0,,40570.602,38174.76,224.036,2395.842,224.036,0.0,0.0,0.0,2171.806,2281731227082.0,,2146986677160.0,134744549922.0,5.91%,94.09%
GBR,United Kingdom,1983,56277000.0,,40702.514,38014.222,223.893,2688.292,223.893,0.0,0.0,0.0,2464.399,2290615380378.0,,2139326371494.0,151289008884.0,6.60%,93.40%
GBR,United Kingdom,1984,56333000.0,,40640.132,37754.708,223.72,2885.424,223.67,0.05,0.0,0.0,2661.704,2289380555956.0,,2126835965764.0,162544590192.0,7.10%,92.90%
GBR,United Kingdom,1985,56414000.0,5283.954,42301.023,39098.003,194.751,3203.02,194.702,0.05,0.0,0.0,3008.269,2386369911522.0,298088980956.0,2205674741242.0,180695170280.0,7.57%,92.43%
GBR,United Kingdom,1986,56523000.0,5326.522,43392.488,40254.712,234.384,3137.777,234.334,0.05,0.0,0.0,2903.393,2452673599224.0,301071003006.0,2275317086376.0,177356569371.0,7.23%,92.77%
GBR,United Kingdom,1987,56658000.0,5332.204,43222.277,40308.849,205.267,2913.428,205.267,0.0,0.0,0.0,2708.161,2448887770266.0,302112014232.0,2283818766642.0,165069003624.0,6.74%,93.26%
GBR,United Kingdom,1988,56813000.0,5435.816,43669.988,40328.535,238.874,3341.453,238.825,0.049,0.0,0.0,3102.579,2481023028244.0,308825014408.0,2291185058955.0,189837969289.0,7.65%,92.35%
GBR,United Kingdom,1989,56974000.0,5521.554,43590.99,39860.665,232.918,3730.325,232.48,0.0,0.439,0.0,3497.407,2483553064260.0,314585017596.0,2271021527710.0,212531536550.0,8.56%,91.44%
GBR,United Kingdom,1990,57134000.0,5596.3,43814.582,40339.756,278.196,3474.826,248.792,0.0,0.438,28.967,3196.63,2503302327988.0,319739004200.0,2304771619304.0,198530708684.0,7.93%,92.07%
GBR,United Kingdom,1991,57291000.0,5635.702,44612.683,40938.669,253.705,3674.014,219.915,0.0,0.436,33.353,3420.309,2555905221753.0,322875003282.0,2345417285679.0,210487936074.0,8.24%,91.76%
GBR,United Kingdom,1992,57446000.0,5588.605,44204.809,40185.378,305.456,4019.43,258.688,0.0,1.596,45.173,3713.974,2539389457814.0,321043002830.0,2308489224588.0,230900175780.0,9.09%,90.91%
GBR,United Kingdom,1993,57602000.0,5609.215,44583.224,39998.546,275.748,4584.678,207.511,0.0,10.465,57.772,4308.93,2568082868848.0,323102002430.0,2303996246692.0,264086622156.0,10.28%,89.72%
GBR,United Kingdom,1994,57763000.0,5653.411,43919.867,39338.803,335.649,4581.065,246.082,0.0,16.543,73.024,4245.416,2536943277521.0,326557979593.0,2272327277689.0,264616057594.99997,10.43%,89.57%
GBR,United Kingdom,1995,57932000.0,5824.484,43942.011,39355.711,320.568,4586.3,223.059,0.0,18.796,78.713,4265.733,2545648581252.0,337424007088.0,2279955049652.0,265693531600.0,10.44%,89.56%
GBR,United Kingdom,1996,58114000.0,6037.564,45930.372,41133.305,271.906,4797.067,162.323,0.0,23.326,86.258,4525.161,2669197638408.0,350866994296.0,2390420886770.0,278776751638.0,10.44%,89.56%
GBR,United Kingdom,1997,58307000.0,6014.149,44974.98,39957.524,341.723,5017.457,209.435,0.0,31.776,100.512,4675.734,2622356158860.0,350666985743.0,2329803351868.0,292552865299.0,11.16%,88.84%
GBR,United Kingdom,1998,58510000.0,6198.957,45292.182,40158.451,410.605,5133.731,242.96,0.0,41.636,126.009,4723.126,2650045568820.0,362700974070.0,2349670968010.0,300374600810.0,11.33%,88.67%
GBR,United Kingdom,1999,58716000.0,6270.029,44904.842,39949.316,454.907,4955.526,252.42,0.047,40.212,162.226,4500.62,2636632702872.0,368151022764.0,2345664038256.0,290968664616.0,11.04%,88.96%
GBR,United Kingdom,2000,58923000.0,6353.631,45129.487,40652.015,467.397,4477.472,239.755,0.047,44.597,182.998,4010.075,2659164762501.0,374374999413.0,2395338679845.0,263826082656.0,9.92%,90.08%
GBR,United Kingdom,2001,59124000.0,6467.219,45473.165,40822.234,445.657,4650.931,189.26,0.093,45.043,211.261,4205.274,2688555407460.0,382367856156.0,2413573763016.0,274981644444.0,10.23%,89.77%
GBR,United Kingdom,2002,59326000.0,6482.707,44300.123,39725.241,514.694,4574.883,221.269,0.139,58.189,234.793,4060.189,2628149097098.0,384593075482.0,2356739647566.0,271409508858.0,10.33%,89.67%
GBR,United Kingdom,2003,59561000.0,6639.687,44750.837,40201.999,492.267,4548.837,147.637,0.137,58.914,282.389,4056.571,2665404602557.0,395466397407.0,2394471262439.0,270933280557.00003,10.16%,89.84%
GBR,United Kingdom,2004,59873000.0,6535.149,44754.623,40494.974,642.689,4259.649,219.03,0.181,87.667,332.94,3616.96,2679593542879.0,391278976077.0,2424555578302.0,255037964577.00003,9.52%,90.48%
GBR,United Kingdom,2005,60288000.0,6558.93,44930.901,40519.38,769.958,4411.521,219.646,0.357,129.925,406.118,3641.563,2708794159488.0,395424771840.0,2442832381440.0,265961778047.99997,9.82%,90.18%
GBR,United Kingdom,2006,60821000.0,6468.671,43992.766,39846.214,830.65,4146.551,201.871,0.483,186.164,407.701,3315.902,2675684020886.0,393431038891.0,2423486581694.0,252197378371.00003,9.43%,90.57%
GBR,United Kingdom,2007,61455000.0,6394.488,42248.3,38606.669,917.374,3641.631,219.455,0.605,227.949,403.03,2724.256,2596369276500.0,392973260040.0,2372572843395.0,223796433105.0,8.62%,91.38%
GBR,United Kingdom,2008,62145000.0,6192.472,41023.238,37713.55,1080.232,3309.689,218.384,0.722,301.472,409.876,2229.457,2549389125510.0,384831172440.0,2343708564750.0,205680622905.0,8.07%,91.93%
GBR,United Kingdom,2009,62829000.0,5937.861,38565.938,34442.674,1238.053,4123.264,218.293,0.835,387.532,447.408,2885.212,2423059318602.0,373069868769.0,2163998764746.0,259060553856.0,10.69%,89.31%
GBR,United Kingdom,2010,63460000.0,5970.997,39124.539,35282.639,1288.784,3841.9,147.558,1.655,422.604,503.845,2553.116,2482843244940.0,378919469620.0,2239036270940.0,243806974000.0,9.82%,90.18%
GBR,United Kingdom,2011,64022000.0,5702.384,36662.356,32248.961,1621.223,4413.395,230.389,9.863,646.145,538.912,2792.172,2347197355832.0,365078028448.0,2064642981142.0,282554374690.0,12.04%,87.96%
GBR,United Kingdom,2012,64525000.0,5593.373,36823.0,32201.34,1811.174,4621.659,211.932,54.041,792.273,588.323,2810.485,2376004075000.0,360912392825.0,2077791463500.0,298212546975.0,12.55%,87.45%
GBR,United Kingdom,2013,64984000.0,5468.812,36384.994,31320.213,2283.008,5064.781,185.23,79.2,1118.792,713.297,2781.773,2364442450096.0,355385279008.0,2035312721592.0,329129728504.0,13.92%,86.08%
GBR,United Kingdom,2014,65423000.0,5123.843,34054.03,28853.402,2720.874,5200.628,229.033,157.7,1243.194,879.952,2479.754,2227916804690.0,335217180589.0,1887676119046.0,340240685644.0,15.27%,84.73%
GBR,United Kingdom,2015,65860000.0,5091.816,34208.031,28135.628,3370.369,6072.403,241.886,289.347,1547.002,1123.873,2702.035,2252940921660.0,335347001760.0,1853012460080.0,399928461580.0,17.75%,82.25%
GBR,United Kingdom,2016,66298000.0,5050.235,33577.337,27530.076,3326.571,6047.262,213.05,394.79,1409.35,1140.24,2720.691,2226110288426.0,334820480030.0,1825188978648.0,400921376076.0,18.01%,81.99%
GBR,United Kingdom,2017,66727000.0,4993.953,33267.134,26763.55,3868.351,6503.585,222.104,429.941,1859.558,1190.764,2635.233,2219816050418.0,333231501831.0,1785851400850.0,433964716295.0,19.55%,80.45%
GBR,United Kingdom,2018,67142000.0,4888.805,32950.188,26244.336,4297.396,6705.852,202.284,475.938,2106.403,1286.989,2408.456,2212341522696.0,328244145310.0,1762097207712.0,450244314984.0,20.35%,79.65%
GBR,United Kingdom,2019,67530000.0,4731.456,32249.735,25528.108,4661.45,6721.626,218.488,464.83,2351.701,1340.336,2060.176,2177824604550.0,319515223680.0,1723913133240.0,453911403780.0,20.84%,79.16%
OWID_WRL,World,1965,3339584000.0,,12949.971,12143.021,782.852,804.095,767.892,0.0,0.0,14.96,21.243,43247515952064.0,,40552638643264.0,2685342796480.0,6.21%,93.77%
OWID_WRL,World,1966,3407922944.0,,13375.477,12526.509,818.048,846.114,801.904,0.0,0.0,16.144,28.066,45582594955244.29,,42689377429322.49,2883491313839.616,6.33%,93.65%
OWID_WRL,World,1967,3478769920.0,,13596.333,12741.702,819.04,851.783,803.08,0.0,0.0,15.959,32.743,47298514262703.36,,44325449647203.836,2963157078767.36,6.26%,93.71%
OWID_WRL,World,1968,3551599104.0,,14128.77,13239.378,845.793,886.551,828.492,0.0,0.0,17.301,40.759,50179726872622.08,,47020963042317.31,3148673737250.304,6.27%,93.71%
OWID_WRL,World,1969,3625680896.0,,14775.572,13848.174,877.231,924.566,859.413,0.0,0.0,17.819,47.335,53571509127872.516,,50209059916283.91,3352181283291.136,6.26%,93.72%
OWID_WRL,World,1970,3700436992.0,,15389.117,14425.724,901.051,960.259,881.764,0.0,0.0,19.287,59.208,56946457821016.06,,53381482725982.21,3553377925500.928,6.24%,93.74%
OWID_WRL,World,1971,3775759872.0,,15696.423,14689.233,923.247,1003.955,902.737,0.0,0.0,20.51,80.708,59265924097337.86,,55463016511858.18,3790693002293.7603,6.40%,93.58%
OWID_WRL,World,1972,3851651072.0,,16221.962,15160.688,948.012,1057.76,926.465,0.0,0.0,21.547,109.748,62481337327243.266,,58393680187457.54,4074122437918.7197,6.52%,93.46%
OWID_WRL,World,1973,3927781120.0,,16823.47,15731.715,944.197,1088.399,921.506,0.0,0.0,22.691,144.202,66078907838886.41,,61790733162220.8,4274993043226.8794,6.47%,93.51%
OWID_WRL,World,1974,4003793920.0,,16592.805,15388.096,1016.553,1201.517,992.993,0.0,0.0,23.56,184.964,66434171774745.6,,61610765205176.32,4810626459376.641,7.24%,92.74%
OWID_WRL,World,1975,4079480064.0,,16373.159,15108.315,1010.051,1261.887,986.571,0.0,0.0,23.48,251.835,66793975725202.17,,61634069843132.164,5147842859520.768,7.71%,92.27%
OWID_WRL,World,1976,4154667008.0,,16945.56,15662.693,990.584,1279.865,964.869,0.0,0.0,25.715,289.281,70403159064084.48,,65073273863532.54,5317412890193.92,7.55%,92.43%
OWID_WRL,World,1977,4229506048.0,,17256.216,15892.298,1006.314,1360.011,979.674,0.0,0.0,26.64,353.698,72985269937594.38,,67216570507618.305,5752174749846.528,7.88%,92.10%
OWID_WRL,World,1978,4304534016.0,,17549.601,16071.225,1069.518,1473.352,1041.788,0.0,0.002,27.728,403.834,75542854471727.61,,69179134691289.6,6342093801541.633,8.40%,91.58%
OWID_WRL,World,1979,4380506112.0,,17847.088,16324.033,1104.239,1516.965,1074.959,0.0,0.004,29.277,412.725,78179278065401.86,,71507526328989.69,6645074454190.08,8.50%,91.47%
OWID_WRL,World,1980,4458002944.0,,17413.264,15853.029,1109.771,1553.37,1078.992,0.0,0.007,30.772,443.6,77628382176649.22,,70672849953317.38,6924928033121.279,8.92%,91.04%
OWID_WRL,World,1981,4536996864.0,,17030.072,15393.595,1115.563,1630.313,1083.013,0.0,0.006,32.544,514.75,77265383257694.2,,69840692240686.08,7396724968338.433,9.57%,90.39%
OWID_WRL,World,1982,4617387008.0,,16631.477,14954.595,1120.342,1669.1,1083.411,0.0,0.011,36.92,548.758,76793965823650.81,,69051152662901.76,7706880655052.8,10.04%,89.92%
OWID_WRL,World,1983,4699569152.0,,16605.477,14834.671,1150.12,1761.177,1109.895,0.002,0.019,40.203,611.057,78038587463445.5,,69716562211668.99,8276773100411.903,10.61%,89.34%
OWID_WRL,World,1984,4784011776.0,,17095.12,15183.884,1171.4,1899.851,1127.237,0.004,0.026,44.134,728.45,81783255392133.11,,72639879861417.98,9088909556645.377,11.11%,88.82%
OWID_WRL,World,1985,4870922240.0,2028.205,17235.385,15199.642,1173.429,2022.528,1129.022,0.007,0.037,44.363,849.099,83952220111462.39,9879228841779.2,74036274257838.08,9851576616222.72,11.73%,88.19%
OWID_WRL,World,1986,4960567808.0,2050.981,17296.598,15215.731,1171.632,2064.64,1123.624,0.009,0.078,47.922,893.008,85800947226717.19,10174030323419.648,75478665373787.64,10241786719109.12,11.94%,87.97%
OWID_WRL,World,1987,5052521984.0,2110.698,17574.466,15435.931,1168.59,2122.313,1118.093,0.006,0.107,50.383,953.723,88795375822060.55,10664348046584.832,77990380721007.11,10723033089428.992,12.08%,87.83%
OWID_WRL,World,1988,5145425920.0,2163.76,17916.469,15694.589,1184.086,2205.085,1133.003,0.006,0.179,50.898,1020.999,92187863987476.48,11133466788659.201,80755345044346.88,11346101514803.2,12.31%,87.60%
OWID_WRL,World,1989,5237441024.0,2225.127,17943.04,15729.796,1164.072,2195.647,1107.184,0.139,1.405,55.343,1031.575,93975613791272.97,11653971433410.047,82383878869551.11,11499571672022.527,12.24%,87.67%
OWID_WRL,World,1990,5327230976.0,2244.582,17844.721,15593.527,1208.092,2251.194,1125.719,0.202,1.894,60.987,1043.102,95062950469277.7,11957406758572.031,83070320059492.36,11992630409785.344,12.62%,87.38%
OWID_WRL,World,1991,5414288896.0,2256.718,17681.04,15387.074,1218.532,2293.966,1133.529,0.259,2.097,62.583,1075.434,95730258541731.84,12218523208803.328,83310063900130.31,12420194641601.535,12.97%,87.03%
OWID_WRL,World,1992,5498919936.0,2242.236,17539.656,15268.66,1204.074,2270.996,1115.914,0.237,2.391,66.145,1066.922,96449164048982.02,12329876241616.895,83961138870005.77,12488025178976.256,12.95%,87.05%
OWID_WRL,World,1993,5581598208.0,2255.95,17400.078,15057.246,1255.515,2342.832,1165.161,0.277,2.835,67.325,1087.317,97120244183860.23,12591806477337.6,84043497291015.16,13076746892845.055,13.46%,86.54%
OWID_WRL,World,1994,5663150080.0,2280.831,17369.002,15027.302,1249.922,2341.7,1156.053,0.294,3.494,68.871,1091.779,98363265065820.16,12916688260116.48,85101866523484.16,13261398542335.998,13.48%,86.52%
OWID_WRL,World,1995,5744212992.0,2328.468,17482.117,15059.961,1299.094,2422.156,1202.0,0.31,3.995,70.777,1123.062,100421003599064.05,13375216137056.256,86507623635213.31,13913379963850.752,13.86%,86.14%
